coord,name,price,url,,,,,,,,,,,,,
"(-87.63282045722, 41.8925671618209)",Ohio House Motel,257,www.booking.com/hotel/us/ohio-house-motel.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=27243701_88763721_0_2_0,all_sr_blocks=27243701_88763721_0_2_0,room1=A%2CA,hpos=10,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX105,from=searchresults,highlight_room=
"(-87.6257010697009, 41.8833016572108)",The Pittsfield Hotel: Apartment + Suites,239,www.booking.com/hotel/us/north-michigan.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=58608505_95562491_0_0_0,all_sr_blocks=58608505_95562491_0_0_0,room1=A%2CA,hpos=11,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX106,from=searchresults,highlight_room=
"(-87.6290371221, 41.877141)",Lime Apartment,299.5,www.booking.com/hotel/us/lime-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147779801_88763874_2_0_0,all_sr_blocks=147779801_88763874_2_0_0,room1=A%2CA,hpos=13,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX108,from=searchresults,highlight_room=
"(-87.6652823, 41.925401)",Studio on West Fullerton Avenue E,175,www.booking.com/hotel/us/studio-on-west-fullerton-avenue-e.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=196697001_97149584_0_0_0,all_sr_blocks=196697001_97149584_0_0_0,room1=A%2CA,hpos=14,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX109,from=searchresults,highlight_room=
"(-87.6262129459931, 41.8676234135689)",One-Bedroom Apartment on East Roosevelt Road 503,285,www.booking.com/hotel/us/one-bedroom-apartment-on-east-roosevelt-road-503.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=199829601_97144456_2_0_0,all_sr_blocks=199829601_97144456_2_0_0,room1=A%2CA,hpos=15,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX110,from=searchresults,highlight_room=
"(-87.6229237318148, 41.8926078930782)",Inn of Chicago,195.5,www.booking.com/hotel/us/inn-of-chicago-magnificent-mile.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=5624218_91458666_0_0_0,all_sr_blocks=5624218_91458666_0_0_0,room1=A%2CA,hpos=16,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX111,from=searchresults,highlight_room=
"(-87.629037141, 41.877141)",Red Apartment,369.5,www.booking.com/hotel/us/red-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147781601_88763895_2_0_0,all_sr_blocks=147781601_88763895_2_0_0,room1=A%2CA,hpos=17,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX112,from=searchresults,highlight_room=
"(-87.6273233, 41.892353)",Freehand Chicago,216,www.booking.com/hotel/us/freehand-chicago.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=128021701_93121951_0_0_0,all_sr_blocks=128021701_93121951_0_0_0,room1=A%2CA,hpos=18,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX113,from=searchresults,highlight_room=
"(-87.6255691051483, 41.8743243304249)",Travelodge Chicago,173.5,www.booking.com/hotel/us/chicago-t.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=5924323_91823000_2_8_0,all_sr_blocks=5924323_91823000_2_8_0,room1=A%2CA,hpos=19,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX114,from=searchresults,highlight_room=
"(-87.629037141111, 41.877141)",Tan Apartment,299.5,www.booking.com/hotel/us/tan-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147782601_88763913_2_0_0,all_sr_blocks=147782601_88763913_2_0_0,room1=A%2CA,hpos=20,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX115,from=searchresults,highlight_room=
"(-87.629037, 41.877141131)",Mocha Apartment,299.5,www.booking.com/hotel/us/mocha-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147780501_88763878_2_0_0,all_sr_blocks=147780501_88763878_2_0_0,room1=A%2CA,hpos=22,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX117,from=searchresults,highlight_room=
"(-87.629037, 41.877141121111)",Gold Apartment,204.5,www.booking.com/hotel/us/gold-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147779101_88763858_2_0_0,all_sr_blocks=147779101_88763858_2_0_0,room1=A%2CA,hpos=23,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX118,from=searchresults,highlight_room=
"(-87.629037131, 41.877141)",Magenta Apartment,299.5,www.booking.com/hotel/us/magenta-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147780301_88763877_2_0_0,all_sr_blocks=147780301_88763877_2_0_0,room1=A%2CA,hpos=24,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX119,from=searchresults,highlight_room=
"(-87.628308981657, 41.8928556744209)",Embassy Suites Chicago - Downtown,284,www.booking.com/hotel/us/embassy-suites-chicago-downtown.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=2880216_95152808_2_1_0,all_sr_blocks=2880216_95152808_2_1_0,room1=A%2CA,hpos=25,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX120,from=searchresults,highlight_room=
"(-87.6290371311, 41.877141)",Navy Apartment,299.5,www.booking.com/hotel/us/navy-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147780601_88763886_2_0_0,all_sr_blocks=147780601_88763886_2_0_0,room1=A%2CA,hpos=26,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX121,from=searchresults,highlight_room=
"(-87.615253329277, 41.8935844374687)",W Chicago - Lakeshore,349,www.booking.com/hotel/us/w-chicago-lakeshore.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=5690101_94106842_2_2_0,all_sr_blocks=5690101_94106842_2_2_0,room1=A%2CA,hpos=27,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX122,from=searchresults,highlight_room=
"(-87.6726873962951, 41.9063395954409)",Wicker Park Inn,169,www.booking.com/hotel/us/wicker-park-inn.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=116520004_97298788_0_1_0,all_sr_blocks=116520004_97298788_0_1_0,room1=A%2CA,hpos=28,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX123,from=searchresults,highlight_room=
"(-87.6828805846558, 41.9212692170643)",Ray's Bucktown Bed and Breakfast,159,www.booking.com/hotel/us/ray-39-s-bucktown-bed-and-breakfast.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=117221301_91948644_2_1_0,all_sr_blocks=117221301_91948644_2_1_0,room1=A%2CA,hpos=29,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX124,from=searchresults,highlight_room=
"(-87.6256139364, 41.8869529571)",Hilton Garden Inn Chicago Downtown/North Loop,342.5,www.booking.com/hotel/us/hilton-garden-inn-chicago-downtown-north-loop.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=139360506_93780857_2_2_0,all_sr_blocks=139360506_93780857_2_2_0,room1=A%2CA,hpos=31,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX126,from=searchresults,highlight_room=
"(-87.627848982811, 41.8858960676521)","theWit Chicago, A DoubleTree by Hilton Hotel",389,www.booking.com/hotel/us/thewit-a-doubletree.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=18222615_94326686_2_0_0,all_sr_blocks=18222615_94326686_2_0_0,room1=A%2CA,hpos=32,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX127,from=searchresults,highlight_room=
"(-87.6050788184548, 41.7977625164491)",New Charming 2BR Townhouse,285,www.booking.com/hotel/us/new-charming-2br-townhouse.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=177906401_97151263_4_0_0,all_sr_blocks=177906401_97151263_4_0_0,room1=A%2CA,hpos=33,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX128,from=searchresults,highlight_room=
"(-87.6785708220901, 41.9104689885641)",The Hollander,165,www.booking.com/hotel/us/the-hollander.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=192780103_93825385_3_0_0,all_sr_blocks=192780103_93825385_3_0_0,room1=A%2CA,hpos=34,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX129,from=searchresults,highlight_room=
"(-87.629037, 41.87714114111)",Seagreen Apartment,299.5,www.booking.com/hotel/us/seagreen-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147782001_88763901_2_0_0,all_sr_blocks=147782001_88763901_2_0_0,room1=A%2CA,hpos=35,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX130,from=searchresults,highlight_room=
"(-87.6265816390514, 41.8889970849363)",Trump International Hotel & Tower Chicago,396,www.booking.com/hotel/us/trump-international-tower-chicago.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=29566107_88763752_0_0_0,all_sr_blocks=29566107_88763752_0_0_0,room1=A%2CA,hpos=37,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX132,from=searchresults,highlight_room=
"(-87.6225502789021, 41.8235283066437)",Amber Inn Chicago,90,www.booking.com/hotel/us/amber-inn-chicago.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=24531102_93275171_0_0_0,all_sr_blocks=24531102_93275171_0_0_0,room1=A%2CA,hpos=38,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX133,from=searchresults,highlight_room=
"(-87.6262313, 41.8676426)",Studio on East Roosevelt Road 705,285,www.booking.com/hotel/us/studio-on-east-roosevelt-road-705.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=199734701_97144556_2_0_0,all_sr_blocks=199734701_97144556_2_0_0,room1=A%2CA,hpos=40,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX135,from=searchresults,highlight_room=
"(-87.629037111111, 41.877141)",Coffee Apartment,204.5,www.booking.com/hotel/us/coffee-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147777501_88763827_2_0_0,all_sr_blocks=147777501_88763827_2_0_0,room1=A%2CA,hpos=41,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX136,from=searchresults,highlight_room=
"(-87.6473070681095, 41.8774988036096)",Chicago Parthenon Hostel,138,www.booking.com/hotel/us/chicago-parthenon.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=2675804_91453885_0_1_0,all_sr_blocks=2675804_91453885_0_1_0,room1=A%2CA,hpos=42,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX137,from=searchresults,highlight_room=
"(-87.6651182770729, 42.0167231792977)",Lang House B&B on Sheridan - Chicago,179,www.booking.com/hotel/us/lang-house-b-amp-b-on-sheridan-chicago.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=84603204_97464999_2_1_0,all_sr_blocks=84603204_97464999_2_1_0,room1=A%2CA,hpos=43,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX138,from=searchresults,highlight_room=
"(-87.6511911750003, 41.83364497306)",Bridgeport Bed and Breakfast,220,www.booking.com/hotel/us/brdigeport-bed-and-breakfast.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=53888801_88763737_2_1_0,all_sr_blocks=53888801_88763737_2_1_0,room1=A%2CA,hpos=44,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX139,from=searchresults,highlight_room=
"(-87.7377417683601, 41.7200139929026)",Gateway Inn,84,www.booking.com/hotel/us/gateway-inn-oak-lawn.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=165558503_89928438_2_1_0,all_sr_blocks=165558503_89928438_2_1_0,room1=A%2CA,hpos=45,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX140,from=searchresults,highlight_room=
"(-87.6837213441803, 41.8792911970465)",Townhouse on Oakley Boulevard,395,www.booking.com/hotel/us/townhouse-on-oakley-boulevard.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=200024901_97144124_12_0_0,all_sr_blocks=200024901_97144124_12_0_0,room1=A%2CA,hpos=1,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX136,from=searchresults,highlight_room=
"(-87.629037, 41.87714112211)",Maroon Apartment,299.5,www.booking.com/hotel/us/maroon-apartment.en-gb.html?label=gen173nr-1FCAQoggJCDWNpdHlfMjAwMzMxNzNIM2IFbm9yZWZyBXVzX2lsiAEBmAEuuAEKyAEF2AEB6AEB-AELqAID,sid=28e69b52be3281ae5b7ba8b2459908ad,checkin=2017-06-06,checkout=2017-06-08,ucfs=1,highlighted_blocks=147779901_88763870_2_0_0,all_sr_blocks=147779901_88763870_2_0_0,room1=A%2CA,hpos=2,dest_type=city,dest_id=20033173,srfid=4a03b0b55938edff661815f856f13538dd1a32faX137,from=searchresults,highlight_room=
